朋友家有只奇葩哈士奇,朋友家有只奇葩哈士奇，特二的那种，一直对家中鱼缸的鱼虎视眈眈，为了能吃到鱼，某日趁朋友不在家花了两个小时将鱼缸里的水喝完了。朋友
老子一夜都没上床,袋鼠和青蛙去嫖鸡，袋鼠三下两下完事，只听隔壁的青蛙整夜一二三嘿！一二三嘿！袋鼠好羡慕，次日，袋鼠说：“哇！~~蛙兄，你好棒哦＃”青蛙
猫去餐厅吃饭,猫去餐厅吃饭，吃到最下面居然发现一只老鼠。猫心想：今天赚到了，喵。
起名,甲：我想给我的狗取名为“克林顿”，妈妈说这样具有侮辱性，她不同意。不过我还是给它起了这个名字。乙：那你妈妈没骂你？甲：当然骂了我
蛙给牧师打电话,一只青蛙给牧师打电话，问自己的命运。牧师说：“明年，有一个年轻的姑娘会来了解你。”青蛙高兴的蹦了起来：“哦，真的吗？是在王子的婚
它是鼠标,女儿意志坚定地对妈妈说：“妈妈，不管你和爸爸怎么反对，可是我还是忘不了他。我的眼里只有他。这辈子我非他不嫁！”妈妈叹了口气，劝解
与斑马线撞色了,一天，斑马与儿子去公路上游玩。突然在半途中，儿子失踪了。她便开始找，一到公路旁的斑马线旁变突然哭起来说：“我的儿啊，那个天杀的把
你见到我儿子了吗,一条蜈蚣正在房间里看成人漫画书，蜈蚣妈妈突然闯了进来，蜈蚣吓得把手背在身后，蜈蚣妈妈说：蚯蚓，你见到我儿子了吗？
喊价,有一位爱鸟人士他特别喜欢鹦鹉，有一天他经过一间鸟店发现里面正在拍卖一只鹦鹉，他看那只鹦鹉毛色很好看决定要买，于是他喊道：“我愿意
等你变成钱包的时候,一只小鳄鱼问爸爸：“爸爸，我以后会有钱吗？”“会，当然会的。”鳄鱼爸爸回答。“什么时候会有？”小鳄鱼刨根问底。“等你变成钱包的时
会吟诗的猪,甲:我有头猪很聪明还会吟诗唷!乙:哦?真的假的!甲:有次我失恋了牠竟开口说天涯何处无芳草何必单恋一枝花?乙不信邪便想前去试试没想到试了几次
狗找耗子,狗的儿子考上了动物高等学院，但学费高昂，狗被逼无奈，只好再做份兼职工作——拿耗子，多挣些钱以供养儿子完成学业。
兔子写论文,有一天兔子在一个山洞前写东西，一只狼走过来问：“兔子你在写些什么？”兔子答曰：“我在写论文。”狼又问：“什么题目？”兔子答曰：“
骆驼母子的对话,小骆驼：妈妈，为什么我眼毛儿这么长？骆驼妈妈：沙漠中风沙很大，长长的眼毛儿能保护眼睛。小骆驼：那为什么我的脚这么大？骆驼妈妈：大
多了一份口粮,小狗对爸爸说：“我想学外科医生！”“为什么？”“如果有人截肢，我不就嘛！”
你是什么鸟,小明来到森林，看见只小鸟在打麻将，问：你是什么鸟啊？打麻将的小鸟答：我是麻雀。小明继续走，看见一只小鸟在洗澡，又问：你是什么鸟啊
外语,"鼠妈妈抓著鼠儿子的手，飞奔逃避後面穷追的恶猫。就在接近鼠洞口时，恶猫正准备蓄势一扑,势在必得。在这危机当前，千钧一发时，鼠妈回过头"
专做冒牌,阿呆告诉小花：“我表哥专做冒牌，越做越像，现在假冒得跟真的一样”。小花：“做假冒会被打击的，轻的处罚，重的会被判刑。”阿呆：“他
画杯粪为力量,屎壳螂一家正在饿肚子，小屎壳螂问妈妈：“我听说人类有个本事叫‘画饼充饥’，我们也能吗？”屎壳螂妈妈无奈地说：“那你就‘画杯粪为力
脖子长的好处,超汗的笑话：有一天，一只长颈鹿对小白兔说：小白兔，你知道脖子长的好处吗？ 小白兔没理它。长颈鹿看到坐在地上的小白兔不理它，接着说：
网速太慢了,一只甲虫不小心掉在了蜘蛛网上，蜘蛛耗尽气力，花了好长一段时间还是没能把甲虫捆住，甲虫逃脱后得意地对蜘蛛说道：“你网速太慢了。”
傻蚂蚁,一天，一头大象在森林里散步，不小心碰了一蚂蚁窝，弄得满身是蚂蚁，它就把身上的蚂蚁抖了下来，可是还剩一只在大象的脖子上，这时地上的
狗有话要说,哈里从兽医那儿回家，叹了口气，对妻子说：“我们的小狗真可怜！一路上总是哀叫，像是有话要对我说……。”太太看了狗一眼，叫道：“傻瓜
洗脚论次算,麻雀去足疗，问鹦鹉小姐：洗脚论次算？论只算？鹦鹉小姐说：废话，当然论次算了！麻雀冲门外叫：蜈蚣老弟进来吧，我说了人家论次算吧。
几个坑爹动物的坑爹言论,动物吐槽大会来到了，很多的动物都纷纷参加吐槽运动，最先来的是个小蜈蚣，小蜈蚣吐槽道：“老子一直都是光着脚走路，但是我从未穿过李宁
蚂蚁的不幸,有这么一只蚂蚁，一天当它正在一幢几百层高的摩天大厦上看日出的时候掉了下去死了。于是警察狗开始寻找身上一点伤也没有的蚂蚁的死因。猪
你是不是瞎,听说女儿决定嫁给蛤蟆，虾妈妈激动地质问她：“蛤蟆那么丑你都要，你是不是瞎？”“就是啊。”小虾回答。
绝对笑死你,一只骡子爱上了一只驴。后来他们结婚了，但是因为众所周知的原因，骡子一直不能让他的老婆怀孕，他们为此很苦恼。忽然有一天，驴对骡子说
蟾蜍和青蛙去办结婚登记,"管理员蜘蛛问蟾蜍:“你多大啦？”蟾蜍慌了：“我……我……我23,不,我22。”蜘蛛教育蟾蜍说:""我们不支持早婚。看你满脸的青春痘，还没成年吧"
猫老弟，你在干嘛,一只猫扒在老鼠洞口旁。小狗看见了，问：“猫老弟，你在干嘛？”猫嘘了一声，示意小狗别大声。猫轻轻地说：“我在捉老鼠，他刚才
更糟,问：有什么比长颈鹿脖子疼更糟？答：得了脚气的蜈蚣。
吃樱桃,一只蜗牛在樱桃树上慢慢向上爬。一只鸟吃惊地问：“你在干吗？”“吃樱桃啊。”“可樱桃还没熟呐！”“等我爬上去的时候就熟了……”
爱BT的鹦鹉(爆笑),小x又去逛鸟市。发现一只鹦鹉标价3元钱。于是他就问卖主：您这只鹦鹉怎么这么便宜呀？卖主：我这只鹦鹉笨！妈的我教了它好长时间了。到现在
熊猫找眼镜,下雪了，一只熊猫在雪地里被白花花的雪晃到眼睛看不清楚，于是到处在墨镜，找啊找啊找，好不容易找到了，一戴上眼镜一照镜子：哦，原来我
它就这德行,刚才过马路，有一妹子牵着一只狗狗，旁边一个少妇推着婴儿车，不小心撞了它一下，那狗大叫一声，华丽丽的倒下了！旁边的路人都惊呆了，只
真是太马虎了,马与老虎一见钟情，恋爱三天后闪婚。可婚后两口子发现饮食习惯很不相同，无法共同生活，不得不很快闪离。离婚当天，马在微博中感叹道：“
蜈蚣变蚯蚓,“你知道吗？”一条蚯蚓对它的同伴说：“我以前可不是什么蚯蚓，我以前是一条蜈蚣呢！！！”它的同伴大吃一惊：“这怎么可能？？”“是真
穿错泳裤,游泳池旁，蚂蚁对大象说：“那个谁你过来”大象走过来说：“干啥兄弟？”“没啥事走吧！就是看看你是不是把我泳裤穿错了。”
糊涂兔,有一口枯井，一条狗困在了里面，正好糊涂兔路过。狗：“兔子，快来帮帮我。”兔子一看，焦急万分：“狗啊，你怎么在下面，我该怎么办。”
打这么多摩丝去勾引谁,母老鼠怀疑她丈夫有外遇。一天，她便悄悄地跟随其后。突然，丈夫一头闯进灌木丛中，不久出来一刺猬。母老鼠一把揪住刺猬：“还说没外遇，
光屁屁美女你见过几个？,餐厅苍蝇对厕所苍蝇说：“你整天追腥逐臭，我整天吃香喝辣，过来吧！ ”厕所苍蝇：“道不同不相为谋，吃在好有啥用，光屁屁美女你见过几个
狗有话说,哈里从兽医那儿回家，叹了口气，对妻子说：“我们的小狗真可怜！一路上总是哀叫，像是有话要对我说……” 太太看了狗一眼，叫道：“猪啊，
猴子的风格,猴子甲：我不喜欢藏着掖着，就算有一个虱子也要公开抓。猴子乙：是，这才是我们猴子的风格。
倚天屠牛记,一农业机专卖店为促销打出一巨大横幅：倚天屠牛记现在上市啦！
谁见过亲个嘴还得爬树的！,长颈鹿嫁给了猴子，一年后长颈鹿提出离婚：我再也不要过这种上蹿下跳的日子了！猴子大怒：离就离！谁见过亲个嘴还得爬树的！
你那是蛋动,母鸡和公鸡晒太阳，母鸡突然捂住肚子说：唉哟，是胎动。公鸡回道：什么胎动，你那是蛋动。
猫写给老鼠的情书,亲爱的吱吱：自从那天我把我的大脚搭在你优雅的背上开始，我就意乱情迷了。你美丽的绿豆眼，你娇小的倩影以及你挣脱我爪子后回眸一笑的那
不要跑到女人那里去睡觉,老跳蚤告诫他的子孙们：“不要跑到女人那里去睡觉！”“可是那里有很暖和啊！”“暖和也不行！一不小心，就会躺在血泊之中的！”
假正经,猫因生活所迫，在狐狸开的夜来香发廊坐台。一日，老鼠来到发廊点名要包夜，猫誓死不从。老鼠大怒道：当初追老子，追得死去活来，现在送上
这都是不识字惹的祸啊,一只公苍蝇落到了捕绳纸上死了，他的妻子飞过来看到上面大大的写着“捕绳纸”三个字后边大哭边说道：“这都是不识字惹的祸啊。呜呜呜。。
公猪的死,公猪与菜猪聊天，菜猪说：“你整天乐此不彼地找母猪配种，你迟早死在母猪的身上。”公猪说：“如果我不愿意去给母猪配种，我就已经早死在
不知情况的兔子,一只狗熊在树林里大便，过来一只兔子，他问兔子：“掉毛吗？”兔子想了想说：“不掉毛！”狗熊抽了口烟又问：“掉毛吗？”兔子看了眼狗熊
对话,苍蝇宝宝：妈妈，为什么我们每顿都得吃人家的便便？苍蝇妈妈：儿子，妈妈跟你说过多少遍了，吃饭的时候不许提这么恶心的东西！
我只属于你一个,"一对麻雀站在树上对方,一只在哭,另一只着急地劝慰:亲爱的,你听我解释,我脚上的环是动物保护协会给我戴的,真的不是结婚戒指,我只属于你一个!"
老子是便衣,一条警犬看到马路上过来一条普通狗，就气势凶凶地跑去质问它：我是警犬，你是什么东西？普通狗不屑一顾地看看它说：蠢货，看清楚点，老子
长颈鹿与狸猫,长颈鹿与狸猫结为夫妇，一年后长颈鹿提出离婚：我再也不要过这种上蹿下跳的日子了！狸猫大怒：离就离！谁见过亲个嘴还得爬树的！
原来还是个母鹰,一次联欢会上。主持人：给你出个三岁小孩都会的！嘉宾1：不，别整三岁的，要整整4岁的。众人说：中国人智商就是不一样！嘉宾2：废话少说，
青牛和黑牛,有一天青牛问：“黑牛你的草是啥味的？”黑牛说：“草莓味。”青牛过去吃了一口说：你骗我。黑牛说：你个傻逼我说的是草没味。
笨蛋，我会从秋千上掉下来的,有一只鹦鹉站在秋千架上，抬起它的左腿，它会说：“你好！”抬起它的右腿，它会说：“再见！”有人问：“让它两条腿全抬起来，它会说什么
屎壳郎的浪漫爱情,“郎，你是我最欣赏的艺术家，只有你才能让我感到生命的圆满。”“翔，我佩服你的坚韧与不屈，不忍再看你受到世人的冷落。”“郎！就让这
母兔子=妇产科医生,"一职员迟到了,经理不满地问:""你怎么迟到了!""职员说:""我妻子为了生孩子,折腾了一宿!""经理信了.过了三个星期职员又以同一理由迟到,经理问:""你妻子"
北极熊来到炎热的城市,北极熊被大灰狼带到了一个炎热的城市，北极熊说：“这里太热，我要回北极。”大灰狼笑道：“我早就为你准备好了，等一下，把你处理好，你
两只蚂蚁的故事,晚上有两只蚂蚁，蚂蚁甲和蚂蚁乙在沙滩散步，走着天气有点变，蚂蚁甲说今天晚上要下雨了，蚂蚁乙看了一下说不会的。蚂蚁甲说要找个地方睡
千万别感冒,出门前，章鱼妈妈反复叮嘱儿子：天气凉了，可千万别感冒啊！切记！小章鱼好奇地问：为什么说得这么严重？妈妈叹了一口气：你爸当年就是因
